L1_mean,L1_std,L1_rms,L1_ptp,L2_mean,L2_std,L2_rms,L2_ptp,L3_mean,L3_std,L3_rms,L3_ptp,L4_mean,L4_std,L4_rms,L4_ptp,L5_mean,L5_std,L5_rms,L5_ptp,L6_mean,L6_std,L6_rms,L6_ptp,L7_mean,L7_std,L7_rms,L7_ptp,L8_mean,L8_std,L8_rms,L8_ptp,L9_mean,L9_std,L9_rms,L9_ptp,L10_mean,L10_std,L10_rms,L10_ptp,L11_mean,L11_std,L11_rms,L11_ptp,L12_mean,L12_std,L12_rms,L12_ptp,L1_bp_0_5Hz,L1_bp_5_15Hz,L1_bp_15_40Hz,L2_bp_0_5Hz,L2_bp_5_15Hz,L2_bp_15_40Hz,L3_bp_0_5Hz,L3_bp_5_15Hz,L3_bp_15_40Hz,L4_bp_0_5Hz,L4_bp_5_15Hz,L4_bp_15_40Hz,L5_bp_0_5Hz,L5_bp_5_15Hz,L5_bp_15_40Hz,L6_bp_0_5Hz,L6_bp_5_15Hz,L6_bp_15_40Hz,L7_bp_0_5Hz,L7_bp_5_15Hz,L7_bp_15_40Hz,L8_bp_0_5Hz,L8_bp_5_15Hz,L8_bp_15_40Hz,L9_bp_0_5Hz,L9_bp_5_15Hz,L9_bp_15_40Hz,L10_bp_0_5Hz,L10_bp_5_15Hz,L10_bp_15_40Hz,L11_bp_0_5Hz,L11_bp_5_15Hz,L11_bp_15_40Hz,L12_bp_0_5Hz,L12_bp_5_15Hz,L12_bp_15_40Hz,HR_bpm,SDNN_ms,RMSSD_ms,label
0.00010599588,-0.0021610039,-0.0022860025,0.001004004,0.0013379967,-0.0021450028,-0.00483103,-0.0021609922,-0.0033339877,-0.0005689974,0.00029500882,-0.0041050008,0.18118702,0.2276402,0.09984076,0.19959396,0.091783114,0.15048677,0.30982447,0.474188,0.2651677,0.2921365,0.30629724,0.27548736,0.18118718,0.22765075,0.09986688,0.19959646,0.091792904,0.15050201,0.3098621,0.4741928,0.26518878,0.29213703,0.30629757,0.2755181,1.547,1.889,0.999,1.683,0.65900004,1.376,2.807,4.086,2.079,2.8439999,2.7020001,2.3330002,136.14903,70.36909,10.175813,150.0694,124.56633,23.656084,56.614887,13.245235,3.2868032,128.86359,94.23034,16.093525,58.774532,10.617244,0.8170177,69.09248,51.23369,10.919,279.87064,245.3148,37.891197,983.31946,446.3267,74.44785,518.2652,64.79432,10.272246,269.80032,159.37318,52.032158,255.91212,211.45113,51.363228,205.16931,184.06192,37.0026,60.20067,78.26238,140.08926,0
-0.003155001,-0.012532983,-0.009381998,0.007803997,0.003206003,-0.01093401,0.0023540035,0.0017980026,-0.0007539973,0.0003070007,-0.0014059987,0.00082100224,0.19449872,0.1376509,0.09091414,0.162183,0.13523318,0.06421999,0.21115601,0.3364804,0.28942445,0.3010128,0.28506133,0.19442171,0.19452433,0.1382203,0.091396905,0.16237064,0.13527122,0.06514415,0.21116917,0.3364852,0.2894255,0.30101287,0.28506476,0.19442356,1.551,1.191,0.756,1.319,1.038,0.51199996,1.466,2.258,2.5970001,2.954,2.649,1.5999999,75.30115,98.09909,21.322826,44.382862,52.236744,8.682584,42.05592,11.931809,3.6781306,49.25072,72.15961,14.068447,47.561836,41.875458,10.323629,24.224642,7.523376,0.8462023,159.32755,111.5043,12.707446,612.6432,217.41644,16.85628,224.60936,165.7913,55.445835,123.70875,196.2752,76.85065,101.89304,192.25085,64.50686,73.67631,99.88106,20.777658,87.93687,55.40064,90.78362,0
-0.0054530036,-0.0066610016,-0.0011859991,0.0059919944,-0.0020830012,-0.0039279982,0.0019849974,-0.006361989,-0.014026001,-0.017239993,-0.012123993,-0.009377002,0.19445692,0.20309003,0.34792003,0.09626725,0.26296356,0.2676381,0.2394305,0.45051348,0.49130812,0.45360297,0.35393795,0.24495055,0.19453329,0.20319927,0.34792206,0.0964536,0.26297167,0.2676669,0.2394387,0.45055816,0.49150863,0.4539304,0.3541456,0.24513006,1.49,1.776,2.9910002,0.88600004,2.111,2.375,1.915,4.0220003,4.534,4.499,3.366,2.103,209.6343,70.653854,5.5096827,308.25266,48.258053,1.6642283,847.5735,172.57372,3.4938807,47.0946,16.280376,2.7144463,451.82648,109.55576,4.086036,524.9806,92.70498,1.1985676,337.21555,103.725525,5.722681,1330.3549,323.9083,10.338841,1760.5999,301.2722,10.7442875,1150.981,327.90048,51.06905,580.4681,267.00775,28.162605,283.01962,133.79678,10.216089,39.603962,836.75964,881.02216,3
0.005018001,0.0019250148,-0.0030920107,-0.0034779976,0.0040550046,-0.0005739954,-0.002668008,-0.00034300803,-0.0030039984,-0.00056800904,-0.0021259992,-0.0042799963,0.13285705,0.11127807,0.0571963,0.11913179,0.08567463,0.058234,0.09880631,0.13220656,0.14793281,0.116916396,0.12984261,0.09981347,0.13295175,0.11129471,0.057279877,0.11918255,0.08577053,0.058236826,0.09884226,0.132207,0.14796336,0.116917774,0.12986,0.099905215,1.006,0.74899995,0.532,0.857,0.67700005,0.30200002,0.85,1.301,1.53,1.2909999,1.377,0.863,110.212166,17.799246,6.2129693,97.03831,7.0916915,2.5153334,19.027456,3.5626345,1.3451301,98.86481,11.54237,4.020349,40.16703,8.893379,3.1438892,30.272388,0.8682148,0.37572634,33.786625,22.603798,3.7499075,53.11251,33.79711,10.788754,57.0343,39.51086,16.54975,29.036196,24.923664,11.551377,36.975883,29.247149,14.606248,36.635433,16.883493,5.904906,75.0,173.2628,181.68654,0
-0.006611,0.0023009977,0.008905997,0.002129998,-0.0077260053,0.0056069996,-0.0023639996,-0.0027969966,0.0014970006,0.005859006,0.00015600103,-0.0008089965,0.1378517,0.09930055,0.10590212,0.107786626,0.11241799,0.075897895,0.11991468,0.15530477,0.16954648,0.12720487,0.12265186,0.12721302,0.13801019,0.09932714,0.10627604,0.10780767,0.112683125,0.0761047,0.11993809,0.15532991,0.16955312,0.12733978,0.12265197,0.12721561,1.102,0.639,0.839,0.854,0.934,0.38300002,0.904,1.158,1.357,1.136,1.13,1.007,59.21055,34.27665,12.409176,55.68285,16.293564,2.0388975,70.215324,6.988018,5.7968016,39.909046,23.50956,5.7629247,50.83198,16.516062,8.587916,47.921688,3.0583198,0.81297034,58.806656,28.317608,5.629925,81.06564,53.993305,10.343968,90.07669,62.454193,14.462361,55.853706,30.027912,9.269759,32.461998,29.572868,11.669726,42.165016,32.495167,10.802624,93.333336,35.61084,62.940754,2
0.0008480021,0.006788995,0.0059839976,-0.003908997,-0.002559997,0.0063100047,-0.0008730049,0.0007959998,-0.008286996,-0.005563999,0.0013610007,-0.007091011,0.17827204,0.10966911,0.13602223,0.13139945,0.14872666,0.085419774,0.100750625,0.13612609,0.15568422,0.10574219,0.12149318,0.12967014,0.1782742,0.109879054,0.13615383,0.13145763,0.14874868,0.085652515,0.10075455,0.1361285,0.15590467,0.10588857,0.121500865,0.12986383,1.296,0.85899997,1.196,0.99300003,1.187,0.713,0.765,0.901,1.123,0.903,1.076,1.071,120.09162,60.281605,15.303305,62.13246,18.926996,4.186477,62.58635,38.348747,9.1768055,75.34972,30.014944,7.4522142,75.70168,44.552074,11.195605,32.157475,13.544833,2.8513484,35.593487,23.667515,3.6845782,128.42932,19.871738,3.3411324,133.67082,35.650642,7.69156,39.01161,23.74757,5.1757665,50.701202,28.412182,7.985645,95.11858,21.597755,6.123228,72.687225,48.44866,44.04543,0
-0.0011009903,0.00046800205,0.0015590203,0.00036598943,-0.0012050013,0.0010850026,0.003952999,-0.0009430009,-0.0079860035,-0.0013810016,0.00028199985,-0.0028700004,0.22670332,0.33151698,0.15107566,0.27383187,0.09807513,0.23120746,0.24040459,0.23417513,0.3181488,0.390389,0.39497432,0.34370178,0.22670618,0.3315175,0.1510837,0.27383205,0.09808257,0.23121017,0.2404371,0.23417717,0.31824934,0.39039156,0.39497438,0.3437137,1.6719999,2.348,0.939,1.9189999,0.746,1.625,2.016,2.0809999,1.5469999,2.677,2.7719998,2.43,186.5228,116.130905,19.010305,425.0674,245.94397,36.38786,145.23947,30.565174,4.32913,269.67667,173.46832,26.631449,59.55646,11.823644,2.5694444,238.12395,109.12391,15.609173,152.7458,134.05698,31.466051,179.90959,117.60275,26.543837,806.03735,81.431526,8.63209,686.02515,306.13916,44.827217,574.20154,356.11765,54.52987,422.4637,275.77432,41.404846,70.36247,48.18525,68.62944,4
-0.0077849985,-0.0065400004,0.0012389991,0.0071089948,-0.0044630035,-0.0026819992,0.0012219996,-0.0030040024,-0.0020399997,-0.0030779985,-0.0045479964,-0.003986002,0.17306143,0.1232067,0.09386004,0.14260423,0.12471945,0.06697602,0.1791577,0.2673254,0.25425878,0.17082253,0.18216918,0.19331884,0.17323644,0.123380214,0.09386817,0.14278135,0.12479942,0.06702974,0.17916195,0.2673423,0.25426716,0.17085025,0.18222596,0.19335996,1.184,1.0929999,0.639,0.995,0.824,0.681,1.209,1.771,1.6980001,1.464,1.8399999,1.663,102.86648,68.63361,12.059186,33.953598,35.53522,9.490349,50.477116,14.634882,1.622734,55.58302,48.40114,10.364124,68.066925,32.672333,4.46112,16.37079,7.905968,2.5337229,123.34693,70.60238,11.279794,335.4296,142.94478,18.665012,297.393,122.24293,20.915997,85.83461,57.32371,18.288458,62.41694,69.62738,26.074787,92.15664,85.615326,22.087519,88.42105,17.032612,13.587324,0
-0.0060159997,-0.0013600002,0.004658004,0.0035839991,-0.0053210002,0.0016010015,0.001511003,0.0025919995,0.005721999,0.0016659994,-0.0014349989,-0.001503999,0.068607904,0.04819207,0.084286384,0.04168039,0.0729768,0.059343573,0.12487104,0.24291688,0.18099454,0.09767622,0.049524594,0.06395339,0.068871185,0.048211228,0.08441496,0.041834153,0.07317049,0.05936518,0.124880224,0.24293081,0.18108498,0.097690426,0.049545366,0.06397103,0.667,0.38,0.797,0.376,0.697,0.568,1.077,1.7739999,1.2659999,0.616,0.61800003,0.62899995,12.851127,11.006191,2.5445538,13.834289,1.5356561,1.2444791,27.565205,15.314827,2.5809298,6.43927,2.433238,1.2496306,16.77371,12.767893,2.2507849,17.363752,5.657798,1.2768064,57.34398,37.99336,4.4744053,268.59998,139.3243,8.521634,170.3413,71.508156,2.9600213,61.328423,16.084871,0.38063976,5.003207,3.3673425,2.5037563,11.177341,8.990939,2.3265414,57.007126,44.64143,56.188457,1
5.800031e-05,-0.0019630005,-0.0020440016,0.0008530007,0.0010999995,-0.0019990003,-0.0020910015,-0.0038279977,-0.0034139983,-0.00018399983,-0.0003109972,0.00019500098,0.12270208,0.076645516,0.07714489,0.09467211,0.094970234,0.04620702,0.08483767,0.21521668,0.22305489,0.27331316,0.22420889,0.13973218,0.1227021,0.076670624,0.07717192,0.09467595,0.094976544,0.046250205,0.0848635,0.2152508,0.22308108,0.27331308,0.22420926,0.13973229,0.952,0.75399995,0.61,0.802,0.733,0.436,0.685,1.5910001,2.148,2.804,2.033,1.1789999,50.00396,34.701042,6.1902156,13.747778,13.961869,3.3681407,26.781948,12.466971,1.5624129,25.080284,21.205544,4.382481,34.884857,20.051481,3.0343359,7.6752687,4.5184083,0.91594046,21.170933,19.815332,2.23001,226.275,95.99448,9.030146,157.49901,99.94137,28.024,132.97989,169.30072,54.835274,109.116516,122.05351,29.70175,51.527687,49.921566,8.715551,54.822334,27.436796,28.062431,0
-0.005809,-0.0038389994,0.0019749969,0.004804999,-0.0038329992,-0.00089400203,-0.003942002,-0.007972013,-0.0018119989,-0.002528999,-0.005596955,0.00770601,0.069670156,0.1766206,0.18663345,0.096564285,0.1098129,0.17818867,0.48100773,0.9303902,0.988771,0.43696284,0.37710723,0.27329078,0.069911875,0.17666231,0.18664384,0.09668382,0.10987982,0.17819111,0.48102394,0.9304241,0.98877233,0.43697,0.37714833,0.27339947,0.458,1.3310001,1.468,0.677,0.89400005,1.3970001,2.486,4.5550003,4.811,2.328,2.333,1.4649999,24.797615,10.168315,0.79858994,105.23783,96.57415,2.7572045,75.28774,124.27291,4.896361,46.1954,22.342335,0.55389726,23.770664,43.12107,2.1605728,83.79657,107.77864,3.6239889,1698.4976,300.0089,3.0417538,6326.7954,1121.5221,17.18873,7290.3687,1179.8853,24.777777,1505.1567,182.90233,7.594604,1322.3512,45.34841,1.7192823,609.4241,68.2943,0.39200383,95.13742,33.693295,55.097317,4
-0.006991,-0.0010530022,0.0059410017,0.0039559994,-0.0064660017,0.0024239991,-0.0020320008,-0.006971004,-0.007874004,-0.007966983,-0.009800005,-0.004602002,0.1710731,0.06770181,0.12815595,0.11314134,0.1472215,0.056274015,0.17883281,0.16800377,0.2055176,0.22127864,0.2116225,0.14046554,0.17121577,0.06771,0.12829363,0.113210484,0.14736353,0.05632624,0.17884432,0.16814826,0.20566848,0.22142197,0.21184944,0.14054091,1.3889999,0.599,1.04,0.97400004,1.205,0.482,1.0929999,1.232,1.536,2.27,2.1990001,1.417,52.319286,84.24483,14.4769945,13.785606,7.6612315,3.2136226,37.098866,46.47281,6.890429,23.734009,34.274975,7.1173882,41.244755,63.357723,9.868301,12.241286,5.971972,1.4290633,182.03552,63.096085,2.3104768,165.52014,29.347795,11.672641,250.05441,42.33928,17.611797,100.71996,86.81232,42.736862,55.421154,94.64592,40.41174,44.44312,43.917057,12.932649,71.97383,46.96227,64.420494,4
0.0055080107,0.0016159972,-0.0039060004,-0.0035779874,0.0047279997,-0.0011629922,-0.0033939981,-0.0027440083,-0.004727999,-0.001336005,0.0014810014,0.00010300196,0.114654906,0.11552084,0.06371545,0.11062318,0.07251128,0.07341969,0.16824062,0.30166632,0.12929007,0.1542616,0.17449015,0.19306684,0.11478717,0.11553219,0.06383512,0.11068114,0.07266522,0.07342894,0.16827485,0.30167875,0.12937649,0.15426742,0.17449647,0.19306688,0.85800004,0.861,0.556,0.853,0.607,0.476,1.1949999,2.503,1.238,1.3610001,1.263,1.0799999,44.97775,30.695642,5.107783,68.592445,25.845303,2.6134903,27.962523,3.525225,1.1512258,49.90477,27.385622,3.566478,19.308723,10.613686,2.4763372,36.84928,6.979315,0.604256,128.7202,61.37157,6.342323,269.75314,196.78685,49.32648,34.928642,37.317917,11.560726,46.30247,58.82802,14.7418,178.09712,43.998116,7.659698,311.5552,24.217249,2.5311437,84.23326,31.399004,42.72002,2
-0.009236004,-0.003898999,0.005322995,0.0064590033,-0.0071910014,0.0007089999,0.002618008,-0.005428002,-0.008215998,-0.004696002,-0.0018469939,0.0011209991,0.13695857,0.08423311,0.080057174,0.10635078,0.10390759,0.045251153,0.1617763,0.2551171,0.2685644,0.17932388,0.1513364,0.12644252,0.1372697,0.084323324,0.08023399,0.10654674,0.10415614,0.04525669,0.16179746,0.25517485,0.26869008,0.17938529,0.15134759,0.12644753,1.159,0.61899996,0.69299996,0.845,0.912,0.317,1.3490001,1.9879999,1.9430001,1.545,1.4070001,1.13,51.552,41.227066,10.953171,29.457573,12.587965,3.3141239,23.623468,12.264731,3.197664,34.52708,23.80772,6.3289714,30.155851,23.561274,6.244542,13.546954,2.1052754,0.5149784,88.80051,60.86953,10.22394,327.9174,114.7374,18.562235,360.6191,135.62013,18.011194,110.66856,62.629105,17.088213,82.47098,40.213364,13.122724,44.93918,31.668133,10.232618,70.13815,35.598774,53.75872,0
0.0020959985,0.0051870267,0.003090936,-0.003636013,-0.00048798852,0.004138011,0.00017800117,0.008054958,-0.0028959743,0.0030280114,0.002831938,0.004233998,0.13573585,0.23722716,0.24363883,0.1501297,0.15764369,0.23049301,0.17359033,0.34446052,0.37700015,0.36871132,0.3674519,0.2752279,0.13575204,0.23728372,0.2436585,0.15017372,0.1576445,0.2305304,0.17359045,0.34455454,0.3770113,0.3687237,0.36746293,0.27526042,0.995,2.277,2.4,1.2739999,1.399,2.293,1.1570001,2.718,2.901,3.671,3.4769998,2.734,64.74881,33.000298,10.081203,402.11487,66.07702,5.5055437,484.6511,42.26208,4.582935,112.532234,39.00436,6.640039,174.49232,21.103596,5.951167,426.43094,45.885166,2.5216289,144.23972,64.32065,5.6303663,486.68094,233.80595,46.565178,938.7704,146.4074,37.771503,678.97424,218.53633,48.334858,626.65344,247.43532,45.374615,418.64297,137.10233,12.931885,36.923077,1901.7124,1512.4484,0
-0.0013209989,-0.0007099983,0.0006189994,0.0010849985,-0.0008179997,4.9999024e-05,-0.0029530008,-0.0022670035,-0.0029189922,-0.0028239982,0.00050599896,-0.00069300056,0.12232911,0.19323866,0.12218052,0.14980341,0.0748387,0.1494938,0.5654183,0.67647773,0.5801427,0.26281017,0.09179196,0.16666996,0.12233618,0.19324002,0.12218213,0.14980741,0.074843235,0.14949392,0.5654262,0.67648184,0.5801499,0.26282546,0.09179329,0.16667132,0.578,1.0810001,0.958,0.70100003,0.512,1.006,2.462,2.93,2.438,1.175,0.643,0.748,125.73877,10.8048315,0.45582396,262.1369,54.1567,0.58807975,68.78546,38.283882,0.77279395,176.87926,22.941347,0.32958272,31.626657,11.002202,0.46728748,133.6962,43.459373,0.56613475,2667.5688,257.14594,2.916289,3759.1619,380.66345,10.984166,2765.7012,279.92688,7.9010587,560.7367,59.1889,2.287703,53.8625,13.323325,0.7405309,217.812,28.690996,0.51583594,94.83667,14.864467,15.118579,4
0.004622007,0.0002360047,-0.004363005,-0.0024359967,0.0045220037,-0.0020620201,0.0040630046,-0.0025909974,-0.0006739933,-0.0005339664,0.0017260043,-0.0009749969,0.115240134,0.11484376,0.08623368,0.10669601,0.08405023,0.0834089,0.15559751,0.11605248,0.17355572,0.29204077,0.2794825,0.19161046,0.115332805,0.114843994,0.08634399,0.10672396,0.08417183,0.08343444,0.15565051,0.1160814,0.17355701,0.29204118,0.2794879,0.19161303,0.871,0.872,0.607,0.821,0.662,0.651,1.222,0.964,1.7030001,2.66,2.136,1.462,37.54712,32.37577,6.1716013,73.6503,16.793419,4.8422155,57.965137,5.0110264,1.2775645,41.221848,23.327543,5.183223,29.437494,14.472657,2.5120552,56.110043,2.802974,1.5104609,96.113174,55.263573,7.0897684,46.941303,32.083065,4.5969152,68.264465,51.84642,25.419516,193.01118,178.30406,60.228397,182.88638,189.62717,43.698853,108.48424,92.08394,14.885926,82.45243,175.55406,253.62373,0
-0.003756999,-0.004357001,-0.00058300013,0.004120999,-0.001491999,-0.0023729992,-0.0026889988,-0.0014279968,-0.0015340002,-0.0013919984,-0.004009998,-0.0026690038,0.13047293,0.16070987,0.18072508,0.115206905,0.13563803,0.15797454,0.1489815,0.22714499,0.239696,0.2081249,0.20852542,0.19585873,0.13052699,0.16076906,0.18072608,0.11528063,0.1356463,0.15799241,0.14900574,0.22714968,0.23970097,0.20812961,0.20856409,0.19587702,1.161,1.1570001,1.579,0.854,1.342,1.1949999,1.025,1.598,1.6860001,1.75,1.6,1.446,24.274126,45.015003,10.9350395,72.659134,82.45818,4.023032,59.60243,100.2472,13.195467,33.64569,38.703243,4.180447,23.835373,52.05067,11.056679,59.865356,80.02118,5.8783727,88.703545,54.793594,4.730715,259.66486,97.05407,12.344357,291.59937,98.156075,17.236086,136.5085,89.2042,23.442139,97.28714,115.47565,21.23819,94.931175,112.16215,12.831139,78.43137,35.80249,56.003246,1
-0.009824993,-0.012537995,-0.002709998,0.0111950105,-0.00349201,-0.007548001,0.0033099914,0.0012940026,0.0027900042,0.0052340124,0.0032389995,0.005361003,0.13042663,0.13023537,0.063489325,0.12638932,0.07916081,0.07887908,0.14734232,0.18352613,0.17233378,0.19476362,0.14960217,0.11113898,0.13079622,0.13083768,0.06354718,0.12688425,0.079237774,0.07923944,0.14737941,0.18353057,0.17235634,0.19483392,0.14963724,0.111268274,1.047,1.022,0.48299998,1.006,0.676,0.63699996,1.2030001,1.696,1.9300001,2.026,1.3,0.906,90.72718,27.415102,5.2376647,86.515915,34.690536,3.318882,31.930462,2.2952087,0.75763905,80.603645,30.49128,4.083828,39.605064,6.154731,2.167877,36.33409,11.616922,0.73173505,88.20938,51.05753,5.2943006,128.18065,62.398033,16.603128,78.09008,56.426517,21.035164,99.58567,81.35861,23.278215,82.88469,51.836796,7.402627,55.14748,27.26893,2.832095,56.27198,70.4957,66.547516,0
-0.0035039978,-0.0066549974,-0.0031589973,0.005095996,1.4081597e-09,-0.0047650016,-0.002073001,-0.0030859984,-0.0033870009,-0.005052991,-0.0037620007,-0.0047569987,0.19283672,0.2050188,0.05107096,0.1973893,0.09679427,0.11399893,0.1857589,0.17045873,0.16320543,0.1811783,0.20645705,0.19726202,0.19286858,0.20512696,0.051168572,0.19745518,0.09679427,0.11409849,0.18577063,0.17048667,0.16324054,0.18124875,0.2064915,0.19731925,1.605,1.5550001,0.477,1.518,0.935,0.95000005,1.478,1.2310001,1.2590001,1.7160001,1.7969999,1.615,101.6731,92.15399,17.14946,124.37982,108.76514,15.742458,14.524227,2.761181,1.0963562,109.45819,99.75367,16.176834,26.86669,20.230944,5.1883264,43.869503,32.64887,4.1326275,93.3953,87.26856,15.394752,150.37602,52.38723,6.9207635,109.75359,52.83963,9.888217,60.437992,85.05794,19.340675,94.28729,110.19178,22.164658,98.08841,100.07764,18.127478,66.518845,272.18457,406.37967,0
0.0011669992,-0.0037030014,-0.0048740064,0.0013339985,0.0031069997,-0.004178002,-0.0028049944,-0.002237998,-0.001759002,-0.0024680004,-0.001872998,-0.0017899986,0.10566425,0.1295603,0.04419953,0.11618826,0.048470993,0.08097556,0.1260276,0.25329757,0.26082656,0.23468624,0.20831099,0.1725116,0.10567079,0.12961332,0.044467445,0.116195925,0.048570503,0.081083305,0.12605886,0.25330758,0.26083255,0.2346994,0.20831947,0.17252086,0.809,1.039,0.413,0.90900004,0.422,0.689,0.96500003,2.041,2.157,1.994,1.776,1.395,25.40463,29.098581,5.592734,30.314947,49.82607,7.607735,3.749222,4.226311,1.5558237,26.951826,38.450424,6.2136693,6.954498,4.17525,1.6687436,10.573414,19.691504,3.1824975,36.08788,48.36063,5.1202917,226.51324,133.89357,29.389732,186.87856,156.89676,35.916924,111.10868,143.45932,30.54224,78.80831,119.19647,23.316431,54.884167,84.301125,14.808475,83.78088,34.529808,26.614532,0
0.003918992,0.003969998,2.4005707e-05,-0.0038779718,0.0019000187,0.0019350881,0.0037490386,0.0027609945,0.006515979,0.0036419963,0.0061989957,0.0066980137,0.36936152,0.39133492,0.062120605,0.37930548,0.17828277,0.21046247,0.17074579,0.2312425,0.19151725,0.21560213,0.19230026,0.18289514,0.36938226,0.391355,0.0621206,0.3793252,0.178293,0.2104714,0.17078699,0.23125896,0.1916282,0.21563295,0.19240016,0.18301778,1.6110001,2.076,0.556,1.825,0.61300004,1.289,1.381,1.9,1.483,1.753,1.5389999,1.401,1323.0814,13.002218,3.0872898,1406.1105,38.114254,9.84258,12.92417,7.664887,2.054344,1361.7278,23.693052,5.960002,315.74417,0.8019482,0.111231275,377.79785,19.62519,5.1716022,194.1733,34.20299,5.8275256,291.49426,92.02632,11.838756,221.03336,47.358414,10.20676,255.28564,61.115337,17.407307,186.99971,54.40668,14.899952,193.5148,43.357967,11.014544,31.120333,3596.8,5644.329,0
-0.0016930022,-0.002739998,-0.0010350001,0.0022030007,-0.00024999946,-0.0018239989,-9.0008525e-06,-0.00059299875,-0.0030630026,-0.0031639978,-0.0029980014,-0.003499002,0.06768459,0.054135405,0.05635724,0.054434814,0.056048125,0.043480422,0.08928456,0.16328965,0.2184511,0.20844056,0.2190231,0.18456131,0.06770577,0.054204695,0.05636674,0.054479398,0.05604867,0.04351859,0.089284465,0.16329081,0.21847263,0.20846489,0.2190436,0.18459457,0.598,0.364,0.551,0.444,0.505,0.335,0.814,1.198,1.5949999,1.769,2.106,1.5510001,19.480125,8.647573,1.8003417,18.985563,4.317783,0.35415873,10.715393,7.7115526,1.1175612,16.583643,4.5504804,0.79570824,10.3206835,7.097601,1.3681194,9.8729925,3.8215356,0.28378254,40.5456,16.88465,1.0718639,125.10055,57.16118,5.4031444,257.47284,83.75488,10.357131,216.73947,58.39919,19.900002,162.2498,78.71439,31.556597,101.00795,69.5004,19.883965,90.90909,142.6669,207.99408,1
0.0005959991,-0.002645999,-0.0032259973,0.0011429994,0.0020410006,-0.0028489982,-0.00062200153,-0.000404001,0.0005409979,0.00096499786,-0.00020299997,0.00034899957,0.05833534,0.14594151,0.10172378,0.098980375,0.039462242,0.122219756,0.20073164,0.36844492,0.36976314,0.26454246,0.14710358,0.103501424,0.05833845,0.1459655,0.101774916,0.09898696,0.03951495,0.122253,0.20073263,0.3684452,0.36976337,0.26454437,0.1471038,0.10350211,0.446,1.003,0.762,0.657,0.36,0.869,1.421,2.539,2.553,2.2080002,1.168,0.717,13.413892,5.5499077,1.8642205,90.09316,41.556202,7.93008,40.013004,21.72425,3.981945,41.971886,18.173084,3.9043214,4.2413664,3.2566085,0.9420006,61.45384,30.207432,5.4852242,198.36015,74.537834,11.068392,786.49255,207.27283,31.2575,761.0721,199.9894,41.05974,265.69415,120.94088,38.25136,80.8732,38.97551,11.475445,37.119476,23.88984,4.4321213,74.92196,59.154396,88.111496,0
-0.0017310028,-0.0035209963,-0.0017769984,0.0026410008,5.199994e-05,-0.002632999,0.0008079986,-0.00020800099,-0.0024870015,2.7998827e-05,0.0005820012,0.00033799946,0.08945612,0.13628435,0.0656386,0.11059665,0.038880523,0.097003974,0.12721914,0.24778259,0.22059932,0.26663855,0.22131209,0.18117684,0.089472905,0.1363299,0.065662704,0.11062824,0.038880546,0.0970397,0.12722184,0.24778274,0.22061332,0.26663858,0.22131279,0.181177,0.759,1.112,0.612,0.865,0.351,0.82699996,1.025,2.011,2.104,2.7979999,1.821,1.329,27.310486,18.783926,3.024596,46.26793,47.821243,8.764441,15.824983,8.873933,1.8677278,32.893272,31.141932,5.4343705,10.020247,1.8656745,0.2535933,24.07265,23.596443,4.549667,45.543495,42.17481,6.3740993,203.44699,153.42995,20.690767,100.44967,114.38473,31.140675,83.33631,156.79253,62.05448,110.28168,117.58502,28.811356,103.41539,81.71313,12.276246,73.66071,22.522717,20.976177,2
-0.0022850013,-0.002935001,-0.0006320001,0.002605,-0.00074500026,-0.0017269988,-0.0024210024,-0.002926998,-0.004041,-0.003900999,-0.0028240008,-0.0016009999,0.12934215,0.09682068,0.07160631,0.108419046,0.0925454,0.055233743,0.12936161,0.25218478,0.23833133,0.280725,0.23120709,0.13798848,0.12936242,0.09686514,0.0716091,0.10845036,0.09254834,0.055260718,0.12938444,0.25220186,0.23836574,0.28075197,0.2312246,0.13799787,1.186,0.71599996,0.72599995,0.881,0.93700004,0.421,0.967,1.895,2.084,2.796,2.187,1.086,50.297153,32.703724,10.237551,43.715736,16.620342,3.3523564,14.629136,9.934473,3.262901,43.311207,22.124207,5.9779897,21.382868,17.142488,5.9103355,16.46511,5.0866156,0.7443455,73.59789,42.17833,1.8887831,272.26852,133.13028,19.372717,172.48111,116.262024,32.426548,137.63776,178.0036,58.673664,108.39082,122.81509,35.96291,62.49944,41.324394,9.001369,70.89152,28.730724,43.011627,4
-0.0028989995,0.0054870034,0.008368014,-0.0012759996,-0.005577999,0.006954,-0.0034229993,-0.0068520033,-0.0069319983,-0.0045590014,-0.0045489976,-0.0024699988,0.09098068,0.13180768,0.07462105,0.107020676,0.050851904,0.096774094,0.105624996,0.17627166,0.19203034,0.2174372,0.21193565,0.15651698,0.09102687,0.13192183,0.07508884,0.107028335,0.0511569,0.097023666,0.1056805,0.17640482,0.19215553,0.21748504,0.21198462,0.15653667,0.908,1.07,0.513,0.913,0.526,0.76000005,1.153,1.6470001,1.674,2.222,1.988,1.4419999,20.221676,19.633213,4.6710677,73.70187,32.47434,7.053607,43.55918,3.4633512,1.2680979,36.201252,25.21864,5.5467434,13.563229,3.416386,1.2023704,53.31384,13.024825,2.989217,23.057844,27.755957,6.6016865,126.13854,55.16527,15.010892,166.92522,60.919018,16.108374,143.319,89.40513,29.754253,110.66876,98.09571,28.218687,61.756172,56.539864,13.959695,52.287582,27.124054,45.19798,0
